customer_Id,DOB,Gender,city_code,,,,,
270931,11/3/1976,M,3,,,,,
269773,11/5/1976,F,10,,,,,
266894,11/5/1976,F,3,,,,,
269927,11/6/1976,F,10,,,,,
273760,11/8/1976,M,9,,,,,
270035,11/9/1976,M,3,,,,,
271695,11/11/1976,F,6,,,,,
273488,11/12/1976,M,3,,,,,
272915,12/1/1976,F,7,,,,,
271087,12/1/1976,F,3,,,,,
273548,12/4/1976,M,7,,,,,
267970,12/7/1976,M,2,,,,,
274539,12/8/1976,F,7,,,,,
267025,12/8/1976,F,8,,,,,
271185,12/10/1976,F,5,,,,,
272096,12/11/1976,F,10,,,,,
271099,1/4/1977,F,9,,,,,
271634,1/5/1977,F,3,,,,,
273231,1/6/1977,M,7,,,,,
272383,1/8/1977,F,3,,,,,
269176,1/8/1977,F,2,,,,,
273105,1/9/1977,F,1,,,,,
269311,1/10/1977,F,2,,,,,
272862,1/11/1977,M,9,,,,,
270229,1/12/1977,M,9,,,,,
270257,2/1/1977,F,10,,,,,
272771,2/1/1977,F,3,,,,,
275041,2/8/1977,F,10,,,,,
267208,2/9/1977,M,8,,,,,
273223,3/1/1977,M,8,,,,,
273091,3/2/1977,M,6,,,,,
269913,3/2/1977,F,2,,,,,
268442,3/4/1977,M,4,,,,,
273850,3/4/1977,M,5,,,,,
267075,3/5/1977,M,10,,,,,
270607,3/7/1977,F,6,,,,,
270753,3/7/1977,M,5,,,,,
268077,3/8/1977,M,5,,,,,
272597,3/8/1977,F,1,,,,,
271577,3/9/1977,M,5,,,,,
275058,3/12/1977,M,7,,,,,
268801,4/1/1977,M,7,,,,,
267252,4/1/1977,F,10,,,,,
273313,4/1/1977,M,10,,,,,
274647,4/7/1977,F,5,,,,,
266827,4/11/1977,F,7,,,,,
269771,5/1/1977,M,6,,,,,
271968,5/3/1977,M,10,,,,,
271425,5/7/1977,F,8,,,,,
273359,5/8/1977,M,7,,,,,
273547,5/11/1977,M,1,,,,,
268166,5/11/1977,M,5,,,,,
270405,5/11/1977,M,10,,,,,
269175,6/5/1977,F,2,,,,,
271218,6/6/1977,F,4,,,,,
275149,6/8/1977,F,8,,,,,
270290,6/10/1977,F,10,,,,,
273761,6/11/1977,F,4,,,,,
271514,6/12/1977,M,7,,,,,
269420,6/12/1977,F,8,,,,,
271970,6/12/1977,M,3,,,,,
272589,7/1/1977,F,8,,,,,
272569,7/3/1977,M,4,,,,,
268440,7/4/1977,M,1,,,,,
267448,7/7/1977,M,1,,,,,
270546,8/1/1977,F,9,,,,,
267938,8/4/1977,F,2,,,,,
268525,8/4/1977,F,1,,,,,
268763,9/2/1977,M,1,,,,,
267884,9/2/1977,M,2,,,,,
275252,9/3/1977,M,6,,,,,
268189,9/4/1977,M,7,,,,,
273683,9/6/1977,F,10,,,,,
267256,9/7/1977,F,8,,,,,
269965,9/8/1977,M,3,,,,,
268694,9/9/1977,F,2,,,,,
274935,9/9/1977,F,3,,,,,
270141,9/10/1977,F,3,,,,,
274269,9/11/1977,M,8,,,,,
273872,9/12/1977,F,3,,,,,
267322,10/1/1977,M,10,,,,,
266903,10/2/1977,M,10,,,,,
267339,10/3/1977,F,9,,,,,
274383,10/3/1977,M,8,,,,,
270733,10/4/1977,F,10,,,,,
274701,10/9/1977,M,6,,,,,
267436,10/9/1977,M,7,,,,,
272719,10/11/1977,M,4,,,,,
274828,10/12/1977,M,6,,,,,
268513,11/1/1977,M,10,,,,,
270664,11/1/1977,M,4,,,,,
275031,11/3/1977,M,1,,,,,
272339,11/4/1977,F,1,,,,,
267753,11/4/1977,F,5,,,,,
266986,11/7/1977,F,6,,,,,
268022,11/7/1977,M,2,,,,,
271821,11/8/1977,F,8,,,,,
269729,11/9/1977,M,2,,,,,
270623,11/9/1977,M,3,,,,,
272699,11/9/1977,M,4,,,,,
268403,11/10/1977,F,10,,,,,
269839,11/10/1977,M,2,,,,,
269577,11/10/1977,F,3,,,,,
273756,11/11/1977,M,2,,,,,
269610,11/11/1977,M,2,,,,,
269055,11/11/1977,M,4,,,,,
273877,12/1/1977,M,5,,,,,
271694,12/2/1977,F,10,,,,,
271964,12/4/1977,F,2,,,,,
269253,12/6/1977,M,2,,,,,
267643,12/6/1977,M,3,,,,,
269009,12/7/1977,M,2,,,,,
268538,12/9/1977,F,4,,,,,
271570,12/10/1977,F,1,,,,,
272510,12/10/1977,F,10,,,,,
273474,12/10/1977,F,1,,,,,
273945,12/11/1977,M,10,,,,,
273772,12/12/1977,F,3,,,,,
270066,1/1/1978,F,2,,,,,
269478,1/8/1978,M,2,,,,,
270272,1/10/1978,F,10,,,,,
268438,2/1/1978,F,1,,,,,
269847,2/3/1978,F,1,,,,,
270371,2/5/1978,M,10,,,,,
270877,2/10/1978,M,2,,,,,
271989,2/11/1978,M,3,,,,,
271428,2/11/1978,F,1,,,,,
273676,2/12/1978,M,1,,,,,
270892,3/7/1978,M,6,,,,,
273481,3/8/1978,F,3,,,,,
269710,4/2/1978,M,4,,,,,
274609,4/2/1978,F,5,,,,,
274144,4/5/1978,F,7,,,,,
272640,4/5/1978,F,4,,,,,
272689,4/9/1978,F,2,,,,,
271716,4/10/1978,M,9,,,,,
271688,5/1/1978,M,7,,,,,
267720,5/2/1978,F,10,,,,,
273075,5/4/1978,M,8,,,,,
275063,5/8/1978,F,2,,,,,
271850,5/10/1978,F,1,,,,,
269541,5/10/1978,F,8,,,,,
269066,5/11/1978,M,6,,,,,
272653,5/12/1978,F,9,,,,,
273983,6/1/1978,M,8,,,,,
268279,6/3/1978,M,3,,,,,
269482,6/3/1978,F,3,,,,,
269667,6/5/1978,F,8,,,,,
272660,6/6/1978,M,3,,,,,
270772,6/7/1978,M,4,,,,,
274076,6/8/1978,F,4,,,,,
268575,6/8/1978,F,1,,,,,
271580,6/9/1978,M,7,,,,,
275076,6/11/1978,M,5,,,,,
269441,6/12/1978,M,2,,,,,
270283,7/1/1978,F,10,,,,,
269670,7/1/1978,M,3,,,,,
268293,7/2/1978,M,7,,,,,
274854,7/2/1978,M,1,,,,,
269148,7/3/1978,M,9,,,,,
272020,7/5/1978,M,6,,,,,
272057,7/6/1978,M,5,,,,,
268076,7/8/1978,M,8,,,,,
268356,7/9/1978,M,10,,,,,
271923,7/11/1978,M,3,,,,,
271643,8/2/1978,F,3,,,,,
271368,8/2/1978,F,2,,,,,
270126,8/4/1978,M,5,,,,,
267014,8/5/1978,M,2,,,,,
273914,8/6/1978,M,10,,,,,
272949,8/8/1978,M,8,,,,,
266831,8/10/1978,M,6,,,,,
273912,8/10/1978,M,8,,,,,
272048,8/11/1978,F,1,,,,,
268984,9/2/1978,M,2,,,,,
269100,9/3/1978,F,7,,,,,
274833,9/6/1978,M,8,,,,,
269083,9/7/1978,F,7,,,,,
274718,9/8/1978,M,6,,,,,
270310,9/9/1978,M,10,,,,,
269236,9/11/1978,M,1,,,,,
272610,9/11/1978,F,8,,,,,
274986,9/12/1978,M,6,,,,,
274184,10/2/1978,M,8,,,,,
272843,10/3/1978,M,4,,,,,
271855,10/8/1978,M,2,,,,,
274431,10/8/1978,F,10,,,,,
274117,10/12/1978,F,5,,,,,
274211,11/1/1978,F,4,,,,,
274943,11/1/1978,F,2,,,,,
269903,11/2/1978,M,2,,,,,
271852,11/2/1978,M,3,,,,,
267648,11/4/1978,F,8,,,,,
271540,11/5/1978,F,5,,,,,
273370,11/6/1978,F,5,,,,,
273304,11/7/1978,F,2,,,,,
274510,11/8/1978,F,6,,,,,
268666,11/12/1978,M,3,,,,,
270743,12/1/1978,F,3,,,,,
270717,12/3/1978,M,10,,,,,
269399,12/5/1978,F,6,,,,,
267343,12/6/1978,M,9,,,,,
274322,12/6/1978,M,6,,,,,
268098,12/7/1978,F,5,,,,,
269042,12/8/1978,F,3,,,,,
268811,12/8/1978,F,7,,,,,
267237,1/1/1979,M,8,,,,,
268287,1/2/1979,M,2,,,,,
275244,1/2/1979,M,8,,,,,
272551,1/2/1979,F,7,,,,,
267623,1/3/1979,F,6,,,,,
274699,1/4/1979,F,5,,,,,
273550,1/4/1979,F,5,,,,,
274162,1/5/1979,F,5,,,,,
273728,1/7/1979,M,3,,,,,
268186,1/9/1979,F,5,,,,,
270245,1/10/1979,F,1,,,,,
267091,1/10/1979,M,7,,,,,
268620,1/10/1979,F,9,,,,,
274757,2/5/1979,F,7,,,,,
272259,2/9/1979,M,7,,,,,
269397,2/10/1979,M,9,,,,,
271793,2/11/1979,M,2,,,,,
268001,2/11/1979,F,10,,,,,
271097,2/12/1979,F,7,,,,,
267287,3/1/1979,F,10,,,,,
269613,3/1/1979,M,8,,,,,
267261,3/5/1979,F,6,,,,,
274511,3/6/1979,F,8,,,,,
274814,3/8/1979,F,9,,,,,
272785,3/9/1979,M,7,,,,,
272431,3/10/1979,F,3,,,,,
267538,3/11/1979,M,4,,,,,
274942,3/12/1979,M,3,,,,,
269209,4/1/1979,F,1,,,,,
269330,4/1/1979,M,7,,,,,
266915,4/3/1979,F,5,,,,,
267246,4/3/1979,F,2,,,,,
272861,4/3/1979,M,5,,,,,
266978,4/3/1979,M,9,,,,,
273139,4/7/1979,F,5,,,,,
269776,4/8/1979,F,3,,,,,
267832,4/10/1979,M,9,,,,,
269695,4/11/1979,M,9,,,,,
268183,4/12/1979,M,9,,,,,
267068,4/12/1979,M,6,,,,,
273659,4/12/1979,F,4,,,,,
274983,5/3/1979,F,1,,,,,
271103,5/4/1979,F,3,,,,,
271534,5/4/1979,M,4,,,,,
273390,5/6/1979,M,2,,,,,
270151,5/6/1979,M,10,,,,,
271030,5/7/1979,M,1,,,,,
274160,5/11/1979,M,7,,,,,
270612,6/1/1979,F,1,,,,,
272026,6/2/1979,F,7,,,,,
274461,6/3/1979,M,8,,,,,
273856,6/3/1979,M,2,,,,,
274221,6/7/1979,F,4,,,,,
273784,6/8/1979,M,5,,,,,
268331,6/8/1979,F,9,,,,,
273873,6/9/1979,M,2,,,,,
274645,7/2/1979,M,9,,,,,
273286,7/3/1979,F,6,,,,,
269604,7/3/1979,M,3,,,,,
267783,7/4/1979,M,5,,,,,
271699,7/5/1979,F,9,,,,,
272951,7/6/1979,M,5,,,,,
273551,7/10/1979,F,8,,,,,
272426,7/12/1979,F,9,,,,,
270148,8/3/1979,M,1,,,,,
271494,8/5/1979,M,7,,,,,
270023,8/6/1979,F,2,,,,,
275150,8/9/1979,M,10,,,,,
268299,8/9/1979,F,8,,,,,
268876,8/11/1979,F,7,,,,,
272815,9/3/1979,M,4,,,,,
268285,9/5/1979,F,1,,,,,
267940,9/6/1979,M,9,,,,,
269646,9/7/1979,M,6,,,,,
272744,9/7/1979,F,7,,,,,
270050,9/9/1979,F,1,,,,,
272352,9/10/1979,F,4,,,,,
269728,9/11/1979,M,8,,,,,
268572,10/1/1979,F,5,,,,,
272738,10/1/1979,M,4,,,,,
275181,10/1/1979,F,4,,,,,
272312,10/2/1979,M,3,,,,,
272524,10/2/1979,F,9,,,,,
269333,10/4/1979,F,5,,,,,
269117,10/6/1979,M,9,,,,,
267948,10/7/1979,F,5,,,,,
275197,10/7/1979,F,8,,,,,
267668,10/9/1979,M,5,,,,,
268430,10/9/1979,F,9,,,,,
271666,10/11/1979,M,4,,,,,
270824,11/1/1979,M,9,,,,,
273847,11/1/1979,M,7,,,,,
272517,11/2/1979,M,8,,,,,
274263,11/2/1979,M,9,,,,,
268131,11/5/1979,M,5,,,,,
271846,11/7/1979,M,3,,,,,
270289,11/7/1979,M,10,,,,,
274810,11/7/1979,M,8,,,,,
267294,12/2/1979,F,8,,,,,
267239,12/2/1979,M,6,,,,,
268456,12/4/1979,F,6,,,,,
271783,12/5/1979,M,5,,,,,
271152,12/6/1979,M,8,,,,,
275139,12/6/1979,F,8,,,,,
271527,12/7/1979,M,9,,,,,
267756,12/7/1979,F,1,,,,,
272060,12/7/1979,F,8,,,,,
272848,12/10/1979,F,9,,,,,
266849,12/10/1979,M,1,,,,,
270657,12/10/1979,F,8,,,,,
267760,12/11/1979,F,9,,,,,
271442,12/12/1979,M,5,,,,,
271169,12/12/1979,M,8,,,,,
272430,1/1/1980,F,6,,,,,
271648,1/1/1980,F,1,,,,,
270004,1/1/1980,M,7,,,,,
271912,1/5/1980,M,10,,,,,
272445,1/5/1980,F,1,,,,,
267090,1/7/1980,F,6,,,,,
273214,1/8/1980,M,3,,,,,
269421,1/9/1980,F,8,,,,,
274277,1/10/1980,F,1,,,,,
269857,1/11/1980,M,10,,,,,
267015,2/1/1980,M,7,,,,,
275093,2/4/1980,F,6,,,,,
274596,2/4/1980,M,2,,,,,
274641,2/9/1980,M,4,,,,,
271315,2/10/1980,M,10,,,,,
273032,2/12/1980,M,5,,,,,
273759,3/3/1980,M,3,,,,,
268028,3/6/1980,M,7,,,,,
274259,3/7/1980,M,9,,,,,
271797,3/7/1980,F,2,,,,,
270039,3/12/1980,M,3,,,,,
271824,3/12/1980,M,5,,,,,
270553,4/1/1980,M,4,,,,,
270406,4/2/1980,F,6,,,,,
274864,4/3/1980,M,7,,,,,
268497,4/4/1980,F,3,,,,,
274023,4/9/1980,M,10,,,,,
271039,4/11/1980,M,3,,,,,
268600,4/12/1980,M,4,,,,,
270061,4/12/1980,M,4,,,,,
271381,4/12/1980,M,6,,,,,
267667,5/1/1980,M,6,,,,,
272292,5/2/1980,M,4,,,,,
270270,5/3/1980,M,1,,,,,
273103,5/3/1980,M,2,,,,,
271867,5/5/1980,F,8,,,,,
274099,5/5/1980,F,4,,,,,
271907,5/6/1980,F,1,,,,,
272954,5/6/1980,F,3,,,,,
270994,5/7/1980,M,6,,,,,
273867,5/8/1980,M,1,,,,,
270540,6/2/1980,F,1,,,,,
270356,6/3/1980,M,10,,,,,
269812,6/5/1980,M,4,,,,,
272986,6/6/1980,F,10,,,,,
274792,6/11/1980,F,6,,,,,
271948,6/12/1980,F,5,,,,,
266966,7/2/1980,F,3,,,,,
268491,7/3/1980,F,2,,,,,
269275,7/5/1980,M,3,,,,,
271457,7/5/1980,M,8,,,,,
271266,7/6/1980,F,4,,,,,
273452,7/7/1980,F,9,,,,,
274112,7/7/1980,M,9,,,,,
269327,7/7/1980,F,9,,,,,
270961,7/10/1980,M,9,,,,,
275047,7/10/1980,M,4,,,,,
273574,7/12/1980,F,1,,,,,
269709,8/1/1980,M,7,,,,,
273842,8/2/1980,F,10,,,,,
273839,8/3/1980,M,9,,,,,
267317,8/5/1980,M,7,,,,,
267652,8/6/1980,F,6,,,,,
270298,8/8/1980,F,7,,,,,
272317,8/12/1980,M,10,,,,,
271367,9/1/1980,F,9,,,,,
270297,9/2/1980,F,6,,,,,
269019,9/5/1980,F,5,,,,,
274909,9/5/1980,F,6,,,,,
273179,9/10/1980,F,1,,,,,
273485,9/12/1980,M,9,,,,,
269394,9/12/1980,M,4,,,,,
272373,10/1/1980,F,5,,,,,
269852,10/3/1980,F,7,,,,,
271806,10/3/1980,F,10,,,,,
268887,10/3/1980,F,7,,,,,
269978,10/4/1980,M,8,,,,,
275157,10/5/1980,M,3,,,,,
268149,10/6/1980,M,3,,,,,
268146,10/7/1980,M,4,,,,,
271221,11/1/1980,M,8,,,,,
269094,11/3/1980,M,7,,,,,
273270,11/3/1980,M,9,,,,,
270375,11/7/1980,M,5,,,,,
270905,11/7/1980,F,5,,,,,
270801,11/12/1980,F,9,,,,,
271270,12/3/1980,M,8,,,,,
271411,12/4/1980,F,4,,,,,
275035,12/4/1980,M,9,,,,,
268524,12/5/1980,F,7,,,,,
271834,12/5/1980,M,9,,,,,
271256,12/6/1980,M,9,,,,,
274422,12/6/1980,F,3,,,,,
269372,12/8/1980,M,6,,,,,
269501,12/12/1980,M,2,,,,,
270403,12/12/1980,M,5,,,,,
267930,12/12/1980,M,7,,,,,
270362,1/1/1981,M,6,,,,,
274737,1/2/1981,F,6,,,,,
271611,1/5/1981,F,1,,,,,
270809,1/8/1981,M,4,,,,,
274789,1/9/1981,M,3,,,,,
270811,1/10/1981,F,6,,,,,
274328,1/10/1981,F,6,,,,,
273369,1/12/1981,M,4,,,,,
269316,2/1/1981,M,8,,,,,
267644,2/2/1981,F,7,,,,,
274886,2/6/1981,F,9,,,,,
273535,2/8/1981,F,6,,,,,
272817,2/8/1981,M,6,,,,,
274956,2/9/1981,M,10,,,,,
273020,2/10/1981,M,5,,,,,
270856,2/10/1981,M,7,,,,,
269630,2/11/1981,M,7,,,,,
269385,3/3/1981,M,2,,,,,
267934,3/4/1981,M,10,,,,,
269491,3/6/1981,F,8,,,,,
273384,3/7/1981,M,9,,,,,
270102,3/11/1981,M,7,,,,,
274655,3/12/1981,M,9,,,,,
269269,4/2/1981,M,1,,,,,
270663,4/4/1981,M,10,,,,,
272540,4/4/1981,M,4,,,,,
269971,4/4/1981,F,5,,,,,
272780,4/5/1981,M,10,,,,,
269949,4/8/1981,M,2,,,,,
269799,4/9/1981,M,10,,,,,
275077,4/9/1981,F,6,,,,,
274565,4/11/1981,F,9,,,,,
268510,4/11/1981,M,7,,,,,
266943,5/6/1981,F,9,,,,,
268370,5/6/1981,F,7,,,,,
273857,5/7/1981,F,6,,,,,
271371,5/7/1981,M,5,,,,,
272759,5/7/1981,F,1,,,,,
267325,5/7/1981,M,1,,,,,
267682,5/8/1981,F,5,,,,,
270520,5/12/1981,F,9,,,,,
273314,6/6/1981,F,7,,,,,
271893,6/9/1981,M,4,,,,,
275012,6/11/1981,F,4,,,,,
274902,7/1/1981,M,1,,,,,
275245,7/1/1981,M,10,,,,,
268776,7/2/1981,F,5,,,,,
267806,7/2/1981,F,2,,,,,
274338,7/5/1981,F,10,,,,,
271435,7/5/1981,F,1,,,,,
268540,7/5/1981,M,9,,,,,
272350,7/6/1981,M,8,,,,,
274319,7/7/1981,F,4,,,,,
268532,7/7/1981,M,4,,,,,
271184,7/8/1981,F,4,,,,,
267632,7/8/1981,M,8,,,,,
274292,7/8/1981,F,2,,,,,
267302,7/12/1981,M,9,,,,,
268087,7/12/1981,F,5,,,,,
273522,8/3/1981,M,2,,,,,
269526,8/4/1981,F,7,,,,,
267161,8/5/1981,M,9,,,,,
271682,8/6/1981,F,2,,,,,
271509,8/6/1981,M,3,,,,,
271839,8/6/1981,F,2,,,,,
268684,8/6/1981,F,9,,,,,
267894,8/7/1981,F,8,,,,,
267775,8/9/1981,M,10,,,,,
266818,8/10/1981,F,2,,,,,
267236,8/10/1981,M,8,,,,,
270459,8/10/1981,M,6,,,,,
268863,8/11/1981,F,3,,,,,
269427,8/11/1981,F,3,,,,,
274420,8/11/1981,M,10,,,,,
267030,8/12/1981,F,9,,,,,
270815,9/1/1981,F,9,,,,,
269072,9/1/1981,M,7,,,,,
272427,9/4/1981,F,1,,,,,
267604,9/7/1981,F,2,,,,,
268394,9/8/1981,M,1,,,,,
268488,9/8/1981,F,7,,,,,
272433,9/9/1981,F,8,,,,,
270296,9/10/1981,F,3,,,,,
272667,9/10/1981,M,7,,,,,
270146,9/11/1981,M,8,,,,,
274925,10/1/1981,M,2,,,,,
272549,10/4/1981,M,6,,,,,
270796,10/5/1981,M,6,,,,,
270756,10/8/1981,F,1,,,,,
274952,10/12/1981,F,2,,,,,
268960,10/12/1981,M,4,,,,,
267125,11/6/1981,F,4,,,,,
269445,11/12/1981,M,7,,,,,
272928,12/1/1981,M,7,,,,,
274071,12/2/1981,M,5,,,,,
274323,12/3/1981,F,9,,,,,
270419,12/5/1981,F,2,,,,,
268237,12/5/1981,F,7,,,,,
271733,12/7/1981,M,9,,,,,
271613,12/9/1981,F,1,,,,,
272649,12/10/1981,F,6,,,,,
270670,12/10/1981,M,7,,,,,
269260,12/11/1981,F,5,,,,,
270592,1/1/1982,F,6,,,,,
267022,1/5/1982,F,8,,,,,
274626,1/6/1982,F,7,,,,,
274362,1/8/1982,M,10,,,,,
274033,1/11/1982,F,1,,,,,
268760,1/11/1982,M,1,,,,,
269732,2/6/1982,M,2,,,,,
269451,2/7/1982,M,4,,,,,
272030,2/9/1982,F,8,,,,,
274048,2/11/1982,F,1,,,,,
271656,3/1/1982,M,6,,,,,
271697,3/1/1982,F,4,,,,,
267560,3/2/1982,M,2,,,,,
270561,3/2/1982,F,10,,,,,
270116,3/3/1982,M,10,,,,,
269303,3/3/1982,F,2,,,,,
272673,3/4/1982,F,7,,,,,
267881,3/4/1982,F,5,,,,,
267210,3/5/1982,F,2,,,,,
274781,3/5/1982,F,5,,,,,
274045,3/6/1982,M,7,,,,,
273910,3/6/1982,M,9,,,,,
271233,3/7/1982,M,3,,,,,
274122,3/7/1982,F,10,,,,,
267615,3/10/1982,F,3,,,,,
271831,3/11/1982,F,7,,,,,
270033,4/1/1982,M,3,,,,,
274017,4/1/1982,F,10,,,,,
272685,4/2/1982,F,7,,,,,
270700,4/4/1982,F,5,,,,,
274940,4/5/1982,F,10,,,,,
271703,4/9/1982,F,6,,,,,
266953,4/10/1982,F,10,,,,,
272300,4/11/1982,F,6,,,,,
268132,4/12/1982,M,3,,,,,
268371,5/1/1982,M,1,,,,,
274919,5/2/1982,M,1,,,,,
271971,5/4/1982,F,2,,,,,
268354,5/5/1982,M,2,,,,,
274451,5/5/1982,M,7,,,,,
272807,5/5/1982,M,4,,,,,
266960,5/6/1982,F,1,,,,,
273254,5/7/1982,M,3,,,,,
270917,5/8/1982,F,7,,,,,
270555,5/11/1982,M,9,,,,,
272617,5/12/1982,F,7,,,,,
268478,6/3/1982,M,6,,,,,
268292,6/5/1982,M,7,,,,,
268952,6/8/1982,F,2,,,,,
269161,6/9/1982,M,10,,,,,
274210,6/11/1982,M,3,,,,,
269606,6/11/1982,M,2,,,,,
269125,6/12/1982,F,4,,,,,
272232,6/12/1982,M,5,,,,,
274587,6/12/1982,M,8,,,,,
269413,6/12/1982,M,8,,,,,
267145,7/1/1982,F,6,,,,,
270349,7/3/1982,M,2,,,,,
269901,7/6/1982,F,8,,,,,
268129,7/8/1982,F,9,,,,,
269508,7/8/1982,M,4,,,,,
267774,8/2/1982,M,4,,,,,
275068,8/5/1982,M,2,,,,,
269595,8/7/1982,F,10,,,,,
275143,8/8/1982,F,9,,,,,
273934,8/9/1982,M,3,,,,,
274006,8/10/1982,F,10,,,,,
274083,9/1/1982,M,9,,,,,
267706,9/3/1982,M,3,,,,,
267216,9/4/1982,M,8,,,,,
270893,9/6/1982,M,9,,,,,
269631,9/6/1982,F,3,,,,,
269281,9/7/1982,M,9,,,,,
273269,9/7/1982,M,3,,,,,
272357,9/10/1982,F,6,,,,,
272115,10/5/1982,M,10,,,,,
274938,10/10/1982,F,5,,,,,
271836,10/11/1982,F,6,,,,,
267260,10/11/1982,M,9,,,,,
271294,11/3/1982,F,2,,,,,
271383,11/5/1982,M,6,,,,,
268486,11/7/1982,F,6,,,,,
272544,11/7/1982,M,3,,,,,
269402,12/1/1982,M,3,,,,,
274644,12/2/1982,M,8,,,,,
273651,12/4/1982,M,7,,,,,
267018,12/6/1982,M,10,,,,,
268622,12/8/1982,M,8,,,,,
271447,12/8/1982,M,8,,,,,
270049,12/8/1982,M,7,,,,,
270357,12/9/1982,M,1,,,,,
268070,12/10/1982,F,1,,,,,
272804,12/10/1982,F,5,,,,,
271672,12/10/1982,F,1,,,,,
267877,12/11/1982,F,5,,,,,
269301,12/12/1982,F,1,,,,,
269807,1/1/1983,M,3,,,,,
267333,1/1/1983,F,9,,,,,
268277,1/2/1983,F,8,,,,,
271298,1/5/1983,M,5,,,,,
272035,1/5/1983,F,2,,,,,
272920,1/8/1983,M,3,,,,,
275049,1/9/1983,M,2,,,,,
268226,1/10/1983,F,3,,,,,
269516,1/10/1983,F,10,,,,,
269135,1/11/1983,F,10,,,,,
274762,2/2/1983,M,9,,,,,
268395,2/6/1983,M,10,,,,,
268573,2/6/1983,F,10,,,,,
270699,2/7/1983,M,3,,,,,
269657,2/8/1983,M,1,,,,,
275183,3/2/1983,F,9,,,,,
266935,3/10/1983,F,1,,,,,
270857,4/2/1983,M,4,,,,,
267447,4/4/1983,M,5,,,,,
271365,4/4/1983,M,3,,,,,
273968,4/5/1983,F,3,,,,,
267771,4/6/1983,F,7,,,,,
274862,4/7/1983,M,5,,,,,
272151,4/9/1983,M,4,,,,,
270913,4/12/1983,F,8,,,,,
274079,5/2/1983,F,7,,,,,
273836,5/4/1983,M,10,,,,,
270636,5/4/1983,M,10,,,,,
273950,5/5/1983,F,6,,,,,
272521,5/7/1983,F,6,,,,,
270754,5/8/1983,F,9,,,,,
268548,5/9/1983,M,10,,,,,
270284,5/12/1983,F,6,,,,,
274840,6/1/1983,M,6,,,,,
274413,6/3/1983,M,2,,,,,
268736,6/3/1983,M,3,,,,,
271038,6/4/1983,M,10,,,,,
268551,6/9/1983,F,8,,,,,
274057,6/11/1983,M,7,,,,,
271973,6/11/1983,M,6,,,,,
273086,7/3/1983,F,9,,,,,
274326,7/4/1983,F,7,,,,,
274395,7/4/1983,F,6,,,,,
272050,7/7/1983,F,3,,,,,
271849,7/7/1983,M,8,,,,,
271104,7/8/1983,F,7,,,,,
272997,7/10/1983,M,10,,,,,
267119,7/11/1983,F,7,,,,,
268607,8/2/1983,F,2,,,,,
273472,8/3/1983,M,4,,,,,
267754,8/3/1983,M,2,,,,,
267332,8/3/1983,F,1,,,,,
268003,8/3/1983,F,1,,,,,
275131,8/4/1983,F,10,,,,,
270087,8/4/1983,F,5,,,,,
269373,8/7/1983,F,3,,,,,
271355,8/9/1983,F,2,,,,,
274987,8/10/1983,M,2,,,,,
275079,8/11/1983,M,7,,,,,
271334,8/12/1983,F,10,,,,,
273804,9/1/1983,M,3,,,,,
274414,9/3/1983,F,3,,,,,
272404,9/4/1983,F,6,,,,,
267227,9/6/1983,F,6,,,,,
272959,9/7/1983,M,1,,,,,
274318,9/8/1983,M,6,,,,,
270106,9/11/1983,M,2,,,,,
269423,9/12/1983,F,1,,,,,
267739,10/3/1983,M,8,,,,,
274541,10/4/1983,M,8,,,,,
273503,10/6/1983,F,8,,,,,
272802,10/6/1983,M,2,,,,,
268008,10/6/1983,M,1,,,,,
273322,10/6/1983,F,1,,,,,
270081,10/8/1983,F,4,,,,,
271937,10/9/1983,F,10,,,,,
267965,11/4/1983,M,6,,,,,
273459,11/5/1983,M,4,,,,,
268660,11/8/1983,F,2,,,,,
273207,11/9/1983,F,1,,,,,
267511,11/9/1983,M,5,,,,,
273993,11/10/1983,M,9,,,,,
271519,11/12/1983,F,8,,,,,
269016,12/3/1983,F,8,,,,,
269239,12/4/1983,F,7,,,,,
274575,12/5/1983,M,9,,,,,
267241,12/5/1983,M,5,,,,,
268844,12/7/1983,F,7,,,,,
272194,12/9/1983,M,4,,,,,
273367,1/5/1984,F,1,,,,,
270900,1/6/1984,M,5,,,,,
273112,1/6/1984,M,5,,,,,
270143,1/8/1984,F,1,,,,,
275074,1/10/1984,F,5,,,,,
271880,1/12/1984,M,10,,,,,
274981,2/1/1984,M,2,,,,,
274348,2/1/1984,F,4,,,,,
269582,2/4/1984,F,2,,,,,
272498,2/5/1984,F,10,,,,,
270926,2/10/1984,F,5,,,,,
269754,2/10/1984,M,4,,,,,
274877,2/12/1984,M,6,,,,,
269718,2/12/1984,M,9,,,,,
272972,2/12/1984,F,9,,,,,
269651,3/1/1984,M,3,,,,,
269902,3/1/1984,M,1,,,,,
270884,3/2/1984,M,3,,,,,
269085,3/2/1984,M,8,,,,,
273264,3/2/1984,M,1,,,,,
272191,3/4/1984,M,2,,,,,
271833,3/5/1984,F,4,,,,,
271659,3/5/1984,F,1,,,,,
267422,3/6/1984,M,5,,,,,
273762,3/8/1984,M,10,,,,,
269250,3/8/1984,M,5,,,,,
269302,3/8/1984,F,4,,,,,
268683,3/10/1984,M,8,,,,,
268081,3/11/1984,F,1,,,,,
269208,4/4/1984,M,2,,,,,
275214,4/6/1984,M,9,,,,,
